fibre_diameter,axon_diameter,g_ratio
1.63721242781094,1.07357049937463,0.65573072934101
1.87506411223868,0.890835095225759,0.475095805744035
1.95434800704793,1.30198975456073,0.666201592482703
1.99398995445255,1.11925435041185,0.56131393636792
2.11291579666642,1.4847251587096,0.702690169221164
2.11291579666642,0.936518946262979,0.443235337508735
2.19219969147567,1.25630590352351,0.573080047592667
2.27148358628491,1.62177671182125,0.713972454660667
2.31112553368954,1.39335745663516,0.602891290985294
2.35076748109416,1.11925435041185,0.476122951084425
2.46969332330803,1.62177671182125,0.656671294575541
2.46969332330803,1.25630590352351,0.508689031009222
2.5886191655219,1.85019596700735,0.714742435523274
2.5886191655219,1.4847251587096,0.573558744555713
2.70754500773577,1.71314441389569,0.632729800982454
2.78682890254502,1.39335745663516,0.499979548569597
2.86611279735426,1.85019596700735,0.645541923093634
2.94539669216351,1.57609286078404,0.535103765471514
2.98503863956813,2.03293137115622,0.681040219784337
2.98503863956813,1.39335745663516,0.466780375357804
3.06432253437738,1.85019596700735,0.603786300642558
3.14360642918663,1.62177671182125,0.515896868247872
3.18324837659125,2.16998292426787,0.681688221448676
3.22289032399587,1.987247520119,0.616604141109937
3.2625322714005,1.75882826493291,0.539099116459591
3.38145811361436,2.16998292426787,0.641729943520852
3.42110006101899,1.987247520119,0.580879683339953
3.42110006101899,1.66746056285847,0.487404791768006
3.50038395582823,2.44408603049119,0.698233697026783
3.54002590323286,1.80451211597013,0.509745455343192
3.57966785063748,2.26135062634231,0.631720796648661
3.6193097980421,2.62682143464006,0.725779659995135
3.6193097980421,2.07861522219344,0.574312600517889
3.69859369285135,2.39840217945397,0.648463275133358
3.73823564025597,1.75882826493291,0.470496895913301
3.7778775876606,2.16998292426787,0.574392069069556
3.81751953506522,2.67250528567728,0.700063290083889
3.81751953506522,1.94156366908178,0.508592988522483
3.89680342987447,2.4897698815284,0.638926218972408
3.93644537727909,2.30703447737953,0.586070491590099
3.93644537727909,1.80451211597013,0.458411572629879
3.97608732468371,2.12429907323066,0.534268716897368
4.01572927208834,2.67250528567728,0.665509327098505
4.09501316689758,2.90092454086337,0.708404203511056
4.09501316689758,2.4897698815284,0.608000458131536
4.09501316689758,1.987247520119,0.485284769334346
4.13465511430221,2.30703447737953,0.557975070133239
4.21393900911145,2.76387298775171,0.655888227564666
4.25358095651608,2.16998292426787,0.510154372621889
4.2932229039207,2.58113758360284,0.601212106002152
4.33286485132532,3.03797609397503,0.701147208190853
4.33286485132532,2.39840217945397,0.553537269624358
4.41214874613457,2.85524068982615,0.647131557458844
4.41214874613457,2.03293137115622,0.460757668910697
4.45179069353919,2.26135062634231,0.507964273707694
4.49143264094382,3.17502764708668,0.706907550642792
4.49143264094382,2.67250528567728,0.595022902339617
4.53107458834844,2.4897698815284,0.549487728127626
4.57071653575306,2.94660839190059,0.644670998267258
4.61035848315769,2.16998292426787,0.47067553037256
4.68964237796693,3.2207114981239,0.686771237238808
4.68964237796693,2.80955683878893,0.599098313335982
4.68964237796693,2.62682143464006,0.56013256937917
4.68964237796693,2.35271832841675,0.501683953443952
4.76892627277618,2.99229224293781,0.627456176041043
4.84821016758543,3.40344690227277,0.702000693993801
4.84821016758543,2.53545373256562,0.522966959955113
4.88785211499005,3.2207114981239,0.658921633133423
4.88785211499005,2.85524068982615,0.584150383983531
5.00677795720392,3.08365994501224,0.615897084186721
5.00677795720392,2.67250528567728,0.533777472961825
5.04641990460854,3.44913075330999,0.683480728617161
5.08606185201317,2.85524068982615,0.56138536512213
5.12570379941779,3.2207114981239,0.628345223243241
5.32391353644091,3.26639534916112,0.613532756834503
5.36355548384553,3.08365994501224,0.574928320271862
5.4824813260594,3.58618230642164,0.654116647762348
5.52212327346402,3.35776305123555,0.608056518290877
5.64104911567789,2.99229224293781,0.53044959928136
5.72033301048714,3.44913075330999,0.602959783457828
5.91854274751025,3.49481460434721,0.590485657270511
6.35460416896111,3.7232338595333,0.585911216582039
3.57966785063748,1.57609286078404,0.440290252209673
1.79578021742943,1.07357049937463,0.597829561187278
2.62826111292652,1.25630590352351,0.477998893391772
2.74718695514039,1.57609286078404,0.573711540758059
4.84821016758543,2.67250528567728,0.551235444277012
4.09501316689758,1.85019596700735,0.451816854207839
4.25358095651608,1.987247520119,0.467194004401099
2.46969332330803,1.4847251587096,0.601177945738171
5.83925885270101,3.12934379604946,0.535914552683677
5.91854274751025,3.81460156160774,0.644517024602453
2.98503863956813,1.71314441389569,0.573910297571071
3.42110006101899,1.80451211597013,0.527465459584554
2.15255774407104,1.07357049937463,0.498741788614802
3.97608732468371,1.94156366908178,0.488310117594368
4.13465511430221,2.12429907323066,0.513779024974171
5.52212327346402,2.99229224293781,0.54187349589187
4.84821016758543,2.35271832841675,0.485275647525916
5.40319743125015,2.80955683878893,0.51998041428941
5.16534574682241,3.03797609397503,0.588145739487799
4.25358095651608,2.94660839190059,0.69273593756025
3.06432253437738,1.21062205248629,0.395070048568587
5.08606185201317,3.58618230642164,0.705100018593396
5.9978266423195,3.31207920019833,0.552213226175786
5.08606185201317,2.4897698815284,0.489528038386498
6.07711053712875,3.54049845538443,0.582595698030072
4.65000043056231,3.03797609397503,0.653328131758399
5.00677795720392,3.26639534916112,0.652394689175564
2.50933527071265,1.75882826493291,0.700914017134666
3.6193097980421,1.89587981804457,0.523823580692141
3.7778775876606,2.58113758360284,0.683224250577472
3.46074200842361,2.26135062634231,0.653429415090196
4.17429706170683,2.67250528567728,0.64022882084595
4.37250679872995,2.76387298775171,0.632102616410915
1.99398995445255,0.936518946262979,0.469670844716015
3.81751953506522,2.30703447737953,0.604328139303186
4.88785211499005,3.08365994501224,0.630882414702213
4.49143264094382,2.99229224293781,0.666222223987092
4.57071653575306,2.76387298775171,0.604691401475489
4.57071653575306,2.30703447737953,0.50474240949607
2.62826111292652,1.66746056285847,0.634434894865444
5.32391353644091,3.54049845538443,0.665018023142294
3.22289032399587,1.43904130767238,0.446506447010644
5.20498769422703,2.7181891367145,0.52222777389643
1.83542216483406,1.21062205248629,0.659587791670664
4.76892627277618,2.07861522219344,0.435866503967442
5.4824813260594,3.26639534916112,0.595787774713476
6.47353001117498,3.63186615745886,0.561033339026671
5.64104911567789,3.76891771057052,0.668123541079575
2.03363190185717,1.39335745663516,0.685157159150929
3.103964481782,2.12429907323066,0.68438253262843
4.53107458834844,2.12429907323066,0.468828979044672
4.21393900911145,2.39840217945397,0.569159205737933
4.41214874613457,2.4897698815284,0.564298718104112
5.00677795720392,2.90092454086337,0.579399479197879
