fibre_diameter,axon_diameter,g_ratio
1.52621497507799,0.845151244188539,0.553756356731691
1.64514081729186,1.02788664833741,0.624801620343639
1.80370860691036,1.16493820144907,0.645857206084158
1.84335055431498,0.799467393151321,0.433703394766611
1.96227639652885,0.982202797300195,0.500542532661379
2.04156029133809,1.39335745663516,0.682496354649373
2.08120223874272,0.799467393151321,0.38413729250757
2.12084418614734,1.16493820144907,0.549280427604283
2.20012808095659,1.53040900974682,0.695599962108303
2.23977002836121,1.34767360559794,0.601701776759645
2.27941197576584,1.02788664833741,0.450943778161061
2.35869587057508,1.71314441389569,0.726310006842044
2.39833781797971,1.53040900974682,0.638112361934063
2.39833781797971,1.25630590352351,0.523823580692141
2.5569056075982,1.71314441389569,0.67000690553646
2.5569056075982,1.43904130767238,0.562805800650626
2.59654755500282,1.21062205248629,0.466242973348882
2.63618950240745,1.987247520119,0.753833333417111
2.71547339721669,1.62177671182125,0.597235352584762
2.75511534462132,1.85019596700734,0.671549367477262
2.75511534462132,1.43904130767238,0.522316174704538
2.83439923943056,2.07861522219344,0.733353012968998
2.95332508164443,1.94156366908178,0.657416171741143
3.0722509238583,2.12429907323065,0.691447126513625
3.0722509238583,1.80451211597013,0.587358311769639
3.11189287126292,2.39840217945397,0.770721319362322
3.23081871347679,2.26135062634231,0.699931140335879
3.23081871347679,2.03293137115622,0.629231025150437
3.34974455569066,1.89587981804456,0.565977430972692
3.38938650309529,2.12429907323065,0.626750319354456
3.46867039790454,2.39840217945397,0.691447126513626
3.54795429271378,2.03293137115622,0.57298691117051
3.5875962401184,2.26135062634231,0.63032472858977
3.62723818752303,2.53545373256562,0.699003925710496
3.66688013492765,1.85019596700734,0.504569524753186
3.7461640297369,2.71818913671449,0.72559266362541
3.7461640297369,2.39840217945397,0.64022882084595
3.7461640297369,2.16998292426787,0.57925464743205
3.90473181935539,2.26135062634231,0.579130842003798
3.94437376676001,2.4897698815284,0.63122057613053
4.06329960897389,2.76387298775171,0.680204083806087
4.06329960897389,2.16998292426787,0.534044528608085
4.10294155637851,2.35271832841675,0.573422335192459
4.18222545118775,2.58113758360284,0.617168446256238
4.261509345997,2.80955683878893,0.659286795047876
4.30115129340162,2.44408603049119,0.568239958041152
4.34079324080625,2.21566677530509,0.510429005112799
4.38043518821087,2.99229224293781,0.683103873101697
4.38043518821087,2.67250528567728,0.610100405747317
4.49936103042474,2.80955683878893,0.624434629670896
4.49936103042474,2.53545373256562,0.563514177995686
4.49936103042474,2.35271832841675,0.522900543545546
4.53900297782936,2.12429907323065,0.468010063797432
4.57864492523399,3.17502764708668,0.693442644916262
4.61828687263861,2.94660839190059,0.638030610302273
4.65792882004323,2.71818913671449,0.583561759256181
4.69757076744785,2.4897698815284,0.530012213712977
4.73721271485248,3.35776305123555,0.70880563178175
4.7768546622571,3.17502764708668,0.664669091185297
4.81649660966173,2.99229224293781,0.62125907800607
4.85613855706635,2.80955683878893,0.578557799735891
