fibre_diameter,axon_diameter,g_ratio
1.28836329065025,0.708099691076885,0.549611818510832
1.52621497507799,0.890835095225759,0.583689132771243
1.68478276469649,1.02788664833741,0.610100405747318
1.84335055431498,1.21062205248629,0.656750854932298
1.84335055431498,0.890835095225759,0.483269497025653
1.96227639652885,1.02788664833741,0.523823580692141
2.00191834393347,1.39335745663516,0.696011133949361
2.08120223874272,1.16493820144907,0.559742911939603
2.16048613355197,1.57609286078404,0.729508436229973
2.20012808095659,1.34767360559794,0.612543250214775
2.27941197576584,1.07357049937463,0.470985723857108
2.31905392317046,1.71314441389569,0.738725562514558
2.35869587057508,1.53040900974682,0.64883693944556
2.39833781797971,1.34767360559794,0.561919841106115
2.47762171278895,1.89587981804456,0.76520148667508
2.51726366019358,1.71314441389569,0.680558195387427
2.5569056075982,1.53040900974682,0.598539502279237
2.5569056075982,1.21062205248629,0.473471546579098
2.63618950240745,2.03293137115622,0.771162835334746
2.67583144981207,1.85019596700735,0.691447126513626
2.71547339721669,1.66746056285847,0.614058883643488
2.79475729202594,2.16998292426787,0.77644771889828
2.83439923943056,1.987247520119,0.701117715695636
2.87404118683519,1.80451211597013,0.627865781546856
2.87404118683519,1.57609286078404,0.548389100338393
2.99296702904905,2.16998292426787,0.725027340163295
3.03260897645368,1.987247520119,0.655293028395266
3.03260897645368,1.66746056285847,0.549843575550051
3.11189287126292,2.44408603049119,0.785401725445414
3.15153481866755,1.80451211597013,0.572582002039586
3.19117676607217,2.26135062634231,0.708625937110238
3.23081871347679,2.07861522219344,0.643371048187526
3.27046066088142,2.58113758360284,0.789227528242826
3.34974455569066,2.35271832841675,0.702357534821534
3.34974455569066,1.89587981804456,0.565977430972692
3.42902845049991,2.16998292426787,0.632827331587615
3.46867039790454,2.53545373256562,0.730958390885833
3.54795429271378,2.30703447737953,0.650243573350803
3.54795429271378,2.03293137115622,0.57298691117051
3.62723818752303,1.62177671182125,0.447110619148156
3.66688013492765,2.7181891367145,0.741281153649743
3.66688013492765,2.53545373256562,0.691447126513626
3.70652208233227,2.21566677530509,0.597775145025149
3.70652208233227,1.94156366908178,0.523823580692141
3.82544792454614,2.85524068982615,0.746380749690875
3.82544792454614,2.44408603049119,0.638901921735389
3.86508987195077,2.62682143464006,0.679627517513393
3.86508987195077,2.12429907323066,0.549611818510831
3.94437376676001,3.03797609397502,0.770204923168445
3.98401571416463,2.35271832841675,0.590539419825071
4.02365766156926,2.85524068982615,0.709613225075561
4.06329960897389,2.67250528567728,0.65771799839101
